seq_nota;cod_pdv;cod_caixa;cod_cliente;num_nota;dat_nota;flg_entrega;vlr_nota;vlr_dinheiro;vlr_tick;vlr_cartao
3884;2;2;5;3884;2013/03/30 00:00:00.000;N;791,28;0,0;0,0;0,0
3885;1;2;3;3885;2013/03/30 00:00:00.000;N;1477,09;0,0;0,0;0,0
3886;3;2;2;3886;2013/03/30 00:00:00.000;N;803,6;0,0;0,0;0,0
3887;1;2;6;3887;2013/03/30 00:00:00.000;N;1208,99;0,0;0,0;0,0
3888;2;2;4;3888;2013/03/30 00:00:00.000;N;655,94;0,0;0,0;0,0
3889;2;3;6;3889;2013/03/30 00:00:00.000;N;1492,66;0,0;0,0;0,0
3890;3;2;2;3890;2013/03/30 00:00:00.000;N;680,32;0,0;0,0;0,0
3891;3;3;2;3891;2013/03/30 00:00:00.000;N;708,21;0,0;0,0;0,0
3892;3;2;5;3892;2013/03/30 00:00:00.000;N;1624,65;0,0;0,0;0,0
3893;2;2;5;3893;2013/03/30 00:00:00.000;N;955,12;0,0;0,0;0,0
3894;1;2;1;3894;2013/03/30 00:00:00.000;N;732,9;0,0;0,0;0,0
3895;2;3;6;3895;2013/03/30 00:00:00.000;N;1276,35;0,0;0,0;0,0
3896;1;1;4;3896;2013/03/30 00:00:00.000;N;1149,31;0,0;0,0;0,0
3897;3;2;5;3897;2013/03/30 00:00:00.000;N;2016,14;0,0;0,0;0,0
3898;3;3;5;3898;2013/03/30 00:00:00.000;N;1190,2;0,0;0,0;0,0
3899;1;3;6;3899;2013/03/30 00:00:00.000;N;1338,3;0,0;0,0;0,0
3900;2;1;4;3900;2013/03/30 00:00:00.000;N;869,83;0,0;0,0;0,0
3901;2;1;3;3901;2013/03/30 00:00:00.000;N;695,54;0,0;0,0;0,0
3902;2;2;2;3902;2013/03/30 00:00:00.000;N;1471,84;0,0;0,0;0,0
3903;1;2;6;3903;2013/03/30 00:00:00.000;N;923,68;0,0;0,0;0,0
3904;1;1;2;3904;2013/03/30 00:00:00.000;N;933,8;0,0;0,0;0,0
3905;2;2;2;3905;2013/03/30 00:00:00.000;N;711,8;0,0;0,0;0,0
3906;2;1;6;3906;2013/03/30 00:00:00.000;N;1015,28;0,0;0,0;0,0
3907;1;2;5;3907;2013/03/30 00:00:00.000;N;1107,3;0,0;0,0;0,0
3908;2;1;2;3908;2015/06/08 00:00:00.000;N;1306,03;0,0;0,0;0,0
3909;2;2;4;3909;2015/06/08 00:00:00.000;N;654,99;0,0;0,0;0,0
3910;1;1;2;3910;2015/06/08 00:00:00.000;N;569,65;0,0;0,0;0,0
3911;3;2;4;3911;2015/06/08 00:00:00.000;N;1507,4;0,0;0,0;0,0
3912;1;3;2;3912;2015/06/08 00:00:00.000;N;753,04;0,0;0,0;0,0
3913;1;2;3;3913;2015/06/08 00:00:00.000;N;1802,44;0,0;0,0;0,0
3914;1;3;4;3914;2015/06/08 00:00:00.000;N;554,77;0,0;0,0;0,0
3915;2;2;1;3915;2015/06/08 00:00:00.000;N;644,0;0,0;0,0;0,0
3916;3;1;5;3916;2015/06/08 00:00:00.000;N;954,5;0,0;0,0;0,0
3917;2;2;2;3917;2015/06/08 00:00:00.000;N;1005,28;0,0;0,0;0,0
3918;3;3;3;3918;2015/06/08 00:00:00.000;N;474,0;0,0;0,0;0,0
3919;1;2;5;3919;2015/06/08 00:00:00.000;N;658,82;0,0;0,0;0,0
3920;1;3;5;3920;2015/06/08 00:00:00.000;N;985,92;0,0;0,0;0,0
3921;3;3;5;3921;2015/06/08 00:00:00.000;N;823,53;0,0;0,0;0,0
3922;1;2;6;3922;2015/06/08 00:00:00.000;N;723,23;0,0;0,0;0,0
3923;1;3;2;3923;2015/06/08 00:00:00.000;N;629,94;0,0;0,0;0,0
3924;3;2;5;3924;2015/06/08 00:00:00.000;N;1153,1;0,0;0,0;0,0
3925;2;3;2;3925;2015/06/08 00:00:00.000;N;879,0;0,0;0,0;0,0
3926;3;3;3;3926;2015/06/08 00:00:00.000;N;791,72;0,0;0,0;0,0
3927;3;2;6;3927;2015/06/08 00:00:00.000;N;1386,32;0,0;0,0;0,0
3928;1;2;2;3928;2015/06/08 00:00:00.000;N;1373,33;0,0;0,0;0,0
3929;3;3;5;3929;2015/06/08 00:00:00.000;N;1040,8;0,0;0,0;0,0
3930;2;2;1;3930;2015/06/08 00:00:00.000;N;636,62;0,0;0,0;0,0
3931;3;2;2;3931;2015/06/08 00:00:00.000;N;702,83;0,0;0,0;0,0
3932;3;3;3;3932;2015/06/08 00:00:00.000;N;985,0;0,0;0,0;0,0
3933;2;2;5;3933;2015/06/08 00:00:00.000;N;546,0;0,0;0,0;0,0
3934;3;3;2;3934;2015/06/08 00:00:00.000;N;1454,73;0,0;0,0;0,0
3935;3;1;3;3935;2015/06/08 00:00:00.000;N;1096,1;0,0;0,0;0,0
3936;2;2;5;3936;2015/06/08 00:00:00.000;N;1757,4;0,0;0,0;0,0
3937;3;3;5;3937;2015/06/08 00:00:00.000;N;1658,9;0,0;0,0;0,0
3938;2;3;1;3938;2015/06/08 00:00:00.000;N;877,26;0,0;0,0;0,0
3939;1;3;1;3939;2015/06/08 00:00:00.000;N;991,53;0,0;0,0;0,0
3940;1;2;4;3940;2015/06/08 00:00:00.000;N;1206,71;0,0;0,0;0,0
3941;1;3;2;3941;2015/06/08 00:00:00.000;N;536,5;0,0;0,0;0,0
3942;2;1;5;3942;2015/06/08 00:00:00.000;N;774,32;0,0;0,0;0,0
3943;2;2;2;3943;2015/06/08 00:00:00.000;N;1027,9;0,0;0,0;0,0
3944;2;1;2;3944;2015/06/08 00:00:00.000;N;685,64;0,0;0,0;0,0
3945;2;1;5;3945;2015/06/08 00:00:00.000;N;1185,0;0,0;0,0;0,0
3946;2;3;2;3946;2015/06/08 00:00:00.000;N;260,72;0,0;0,0;0,0
3947;3;3;2;3947;2015/06/08 00:00:00.000;N;590,54;0,0;0,0;0,0
3948;2;2;3;3948;2015/06/08 00:00:00.000;N;1050,17;0,0;0,0;0,0
3949;1;2;2;3949;2015/06/08 00:00:00.000;N;774,67;0,0;0,0;0,0
3950;1;2;4;3950;2015/06/08 00:00:00.000;N;528,92;0,0;0,0;0,0
3951;2;3;5;3951;2015/06/08 00:00:00.000;N;1416,5;0,0;0,0;0,0
3952;1;2;3;3952;2015/06/08 00:00:00.000;N;521,83;0,0;0,0;0,0
3953;1;1;6;3953;2015/06/08 00:00:00.000;N;2241,93;0,0;0,0;0,0
3954;1;1;4;3954;2015/06/08 00:00:00.000;N;1030,39;0,0;0,0;0,0
3955;2;3;4;3955;2015/06/08 00:00:00.000;N;1219,2;0,0;0,0;0,0
3956;3;1;4;3956;2015/06/08 00:00:00.000;N;1640,8;0,0;0,0;0,0
3957;3;1;4;3957;2015/06/08 00:00:00.000;N;1161,0;0,0;0,0;0,0
3958;3;2;4;3958;2015/06/08 00:00:00.000;N;1187,14;0,0;0,0;0,0
3959;1;2;3;3959;2015/06/08 00:00:00.000;N;1260,3;0,0;0,0;0,0
3960;2;2;4;3960;2015/06/08 00:00:00.000;N;627,23;0,0;0,0;0,0
3961;3;1;4;3961;2015/06/08 00:00:00.000;N;950,72;0,0;0,0;0,0
3962;3;2;6;3962;2015/06/08 00:00:00.000;N;1205,5;0,0;0,0;0,0
3963;1;1;3;3963;2015/06/08 00:00:00.000;N;894,9;0,0;0,0;0,0
3964;2;2;5;3964;2015/06/08 00:00:00.000;N;1518,0;0,0;0,0;0,0
3965;3;2;6;3965;2015/06/08 00:00:00.000;N;1091,5;0,0;0,0;0,0
3966;2;1;5;3966;2015/06/08 00:00:00.000;N;1057,88;0,0;0,0;0,0
3967;1;1;1;3967;2015/06/08 00:00:00.000;N;614,3;0,0;0,0;0,0
3968;3;3;2;3968;2015/06/08 00:00:00.000;N;952,9;0,0;0,0;0,0
3969;1;2;6;3969;2015/06/08 00:00:00.000;N;1578,24;0,0;0,0;0,0
3970;2;1;4;3970;2015/06/08 00:00:00.000;N;1031,84;0,0;0,0;0,0
3971;2;3;2;3971;2015/06/08 00:00:00.000;N;1682,99;0,0;0,0;0,0
3972;2;3;6;3972;2015/06/08 00:00:00.000;N;877,44;0,0;0,0;0,0
3973;3;2;6;3973;2015/06/08 00:00:00.000;N;764,9;0,0;0,0;0,0
3974;1;1;3;3974;2015/06/08 00:00:00.000;N;635,29;0,0;0,0;0,0
3975;1;2;5;3975;2015/06/08 00:00:00.000;N;575,0;0,0;0,0;0,0
3976;3;2;2;3976;2015/06/08 00:00:00.000;N;995,79;0,0;0,0;0,0
3977;3;2;1;3977;2015/06/08 00:00:00.000;N;1272,87;0,0;0,0;0,0
3978;2;2;5;3978;2015/06/08 00:00:00.000;N;586,83;0,0;0,0;0,0
3979;3;1;3;3979;2015/06/08 00:00:00.000;N;811,58;0,0;0,0;0,0
3980;1;2;4;3980;2015/06/08 00:00:00.000;N;1362,5;0,0;0,0;0,0
3981;2;3;5;3981;2015/06/08 00:00:00.000;N;925,1;0,0;0,0;0,0
3982;1;1;6;3982;2015/06/08 00:00:00.000;N;1189,75;0,0;0,0;0,0
3983;2;1;1;3983;2015/06/08 00:00:00.000;N;813,85;0,0;0,0;0,0
3984;2;3;1;3984;2015/06/08 00:00:00.000;N;1697,4;0,0;0,0;0,0
3985;1;2;4;3985;2015/06/08 00:00:00.000;N;742,93;0,0;0,0;0,0
3986;2;3;5;3986;2015/06/08 00:00:00.000;N;1175,7;0,0;0,0;0,0
3987;1;3;1;3987;2015/06/08 00:00:00.000;N;1175,9;0,0;0,0;0,0
3988;2;3;6;3988;2015/06/08 00:00:00.000;N;624,0;0,0;0,0;0,0
3989;1;3;6;3989;2015/06/08 00:00:00.000;N;598,86;0,0;0,0;0,0
3990;2;2;2;3990;2015/06/08 00:00:00.000;N;1331,06;0,0;0,0;0,0
3991;1;3;4;3991;2015/06/08 00:00:00.000;N;1375,85;0,0;0,0;0,0
3992;1;1;2;3992;2015/06/08 00:00:00.000;N;783,11;0,0;0,0;0,0
3993;1;1;2;3993;2015/06/08 00:00:00.000;N;1604,9;0,0;0,0;0,0
3994;2;1;1;3994;2015/06/08 00:00:00.000;N;853,86;0,0;0,0;0,0
3995;1;1;2;3995;2015/06/08 00:00:00.000;N;519,0;0,0;0,0;0,0
3996;2;3;5;3996;2015/06/08 00:00:00.000;N;1336,98;0,0;0,0;0,0
3997;3;2;5;3997;2015/06/08 00:00:00.000;N;1087,01;0,0;0,0;0,0
3998;1;3;3;3998;2015/06/08 00:00:00.000;N;696,78;0,0;0,0;0,0
3999;3;3;2;3999;2015/06/08 00:00:00.000;N;823,1;0,0;0,0;0,0
4000;3;2;6;4000;2015/06/08 00:00:00.000;N;533,53;0,0;0,0;0,0
4001;3;2;6;4001;2015/06/08 00:00:00.000;N;436,7;0,0;0,0;0,0
4002;1;1;6;4002;2015/06/08 00:00:00.000;N;850,8;0,0;0,0;0,0
4003;3;2;5;4003;2015/06/08 00:00:00.000;N;1192,9;0,0;0,0;0,0
4004;3;2;6;4004;2015/06/08 00:00:00.000;N;1176,96;0,0;0,0;0,0
4005;1;1;1;4005;2015/06/08 00:00:00.000;N;1109,0;0,0;0,0;0,0
4006;1;2;3;4006;2015/06/08 00:00:00.000;N;661,7;0,0;0,0;0,0
4007;3;2;2;4007;2015/06/08 00:00:00.000;N;705,8;0,0;0,0;0,0
4008;2;2;2;4008;2013/03/02 00:00:00.000;N;921,63;0,0;0,0;0,0
4009;2;2;5;4009;2013/03/02 00:00:00.000;N;890,65;0,0;0,0;0,0
4010;2;3;4;4010;2013/03/02 00:00:00.000;N;1418,4;0,0;0,0;0,0
4011;3;1;5;4011;2013/03/02 00:00:00.000;N;1098,84;0,0;0,0;0,0
4012;3;3;1;4012;2013/03/02 00:00:00.000;N;985,7;0,0;0,0;0,0
4013;1;3;6;4013;2013/03/02 00:00:00.000;N;1333,2;0,0;0,0;0,0
4014;1;2;5;4014;2013/03/02 00:00:00.000;N;1324,51;0,0;0,0;0,0
4015;1;2;2;4015;2013/03/02 00:00:00.000;N;2161,7;0,0;0,0;0,0
4016;2;3;4;4016;2013/03/02 00:00:00.000;N;1777,94;0,0;0,0;0,0
4017;1;2;5;4017;2013/03/02 00:00:00.000;N;1244,9;0,0;0,0;0,0
4018;3;1;1;4018;2013/03/02 00:00:00.000;N;522,97;0,0;0,0;0,0
4019;1;2;5;4019;2013/03/02 00:00:00.000;N;1548,5;0,0;0,0;0,0
4020;2;2;6;4020;2013/03/02 00:00:00.000;N;1128,0;0,0;0,0;0,0
4021;2;2;6;4021;2013/03/02 00:00:00.000;N;1127,8;0,0;0,0;0,0
4022;2;3;6;4022;2013/03/02 00:00:00.000;N;1040,0;0,0;0,0;0,0
4023;1;2;1;4023;2013/03/02 00:00:00.000;N;1250,57;0,0;0,0;0,0
4024;3;3;1;4024;2013/03/02 00:00:00.000;N;1122,16;0,0;0,0;0,0
4025;1;2;2;4025;2013/03/02 00:00:00.000;N;840,06;0,0;0,0;0,0
4026;3;3;5;4026;2013/03/02 00:00:00.000;N;551,1;0,0;0,0;0,0
4027;1;2;5;4027;2013/03/02 00:00:00.000;N;1068,2;0,0;0,0;0,0
4028;2;1;5;4028;2013/03/02 00:00:00.000;N;1182,15;0,0;0,0;0,0
4029;3;1;4;4029;2013/03/02 00:00:00.000;N;1843,84;0,0;0,0;0,0
4030;1;1;1;4030;2013/03/02 00:00:00.000;N;772,76;0,0;0,0;0,0
4031;3;3;2;4031;2013/03/02 00:00:00.000;N;724,0;0,0;0,0;0,0
4032;3;1;3;4032;2013/03/02 00:00:00.000;N;1481,98;0,0;0,0;0,0
4033;2;2;5;4033;2013/03/02 00:00:00.000;N;1570,49;0,0;0,0;0,0
4034;2;1;5;4034;2013/03/02 00:00:00.000;N;757,07;0,0;0,0;0,0
4035;2;3;5;4035;2013/03/02 00:00:00.000;N;1049,66;0,0;0,0;0,0
4036;2;2;5;4036;2013/03/02 00:00:00.000;N;1068,46;0,0;0,0;0,0
4037;2;1;2;4037;2013/03/02 00:00:00.000;N;979,2;0,0;0,0;0,0
4038;3;2;4;4038;2013/03/02 00:00:00.000;N;929,32;0,0;0,0;0,0
4039;2;1;4;4039;2013/03/02 00:00:00.000;N;1660,0;0,0;0,0;0,0
4040;3;2;1;4040;2013/03/02 00:00:00.000;N;1215,77;0,0;0,0;0,0
4041;2;3;6;4041;2013/03/02 00:00:00.000;N;1019,7;0,0;0,0;0,0
4042;2;2;4;4042;2013/03/02 00:00:00.000;N;717,92;0,0;0,0;0,0
4043;1;2;2;4043;2013/03/02 00:00:00.000;N;818,75;0,0;0,0;0,0
4044;2;1;6;4044;2013/03/02 00:00:00.000;N;605,82;0,0;0,0;0,0
4045;1;2;2;4045;2013/03/02 00:00:00.000;N;1336,0;0,0;0,0;0,0
4046;2;3;6;4046;2013/03/02 00:00:00.000;N;1089,3;0,0;0,0;0,0
4047;3;2;6;4047;2013/03/02 00:00:00.000;N;1704,4;0,0;0,0;0,0
4048;3;3;3;4048;2013/03/02 00:00:00.000;N;1039,0;0,0;0,0;0,0
4049;2;1;3;4049;2013/03/02 00:00:00.000;N;434,8;0,0;0,0;0,0
4050;3;3;6;4050;2013/03/02 00:00:00.000;N;758,91;0,0;0,0;0,0
4051;1;3;1;4051;2013/03/02 00:00:00.000;N;378,6;0,0;0,0;0,0
4052;2;1;4;4052;2013/03/02 00:00:00.000;N;498,95;0,0;0,0;0,0
4053;1;2;4;4053;2013/03/02 00:00:00.000;N;1624,71;0,0;0,0;0,0
4054;2;2;5;4054;2013/03/02 00:00:00.000;N;1286,3;0,0;0,0;0,0
4055;2;1;1;4055;2013/03/02 00:00:00.000;N;1288,39;0,0;0,0;0,0
4056;2;2;3;4056;2013/03/02 00:00:00.000;N;575,86;0,0;0,0;0,0
4057;3;2;1;4057;2013/03/02 00:00:00.000;N;1006,93;0,0;0,0;0,0
4058;2;1;3;4058;2013/03/02 00:00:00.000;N;741,7;0,0;0,0;0,0
4059;2;3;2;4059;2013/03/02 00:00:00.000;N;753,76;0,0;0,0;0,0
4060;1;2;6;4060;2013/03/02 00:00:00.000;N;1132,23;0,0;0,0;0,0
4061;1;2;4;4061;2013/03/02 00:00:00.000;N;1254,9;0,0;0,0;0,0
4062;1;1;3;4062;2013/03/02 00:00:00.000;N;844,41;0,0;0,0;0,0
4063;1;2;2;4063;2013/03/02 00:00:00.000;N;1257,91;0,0;0,0;0,0
4064;1;3;5;4064;2013/03/02 00:00:00.000;N;953,2;0,0;0,0;0,0
4065;3;1;1;4065;2013/03/02 00:00:00.000;N;825,04;0,0;0,0;0,0
4066;2;1;2;4066;2013/03/02 00:00:00.000;N;1115,37;0,0;0,0;0,0
4067;2;3;3;4067;2013/03/02 00:00:00.000;N;720,79;0,0;0,0;0,0
4068;2;1;5;4068;2013/03/02 00:00:00.000;N;1132,9;0,0;0,0;0,0
4069;2;2;1;4069;2013/03/02 00:00:00.000;N;561,97;0,0;0,0;0,0
4070;2;2;1;4070;2013/03/02 00:00:00.000;N;655,8;0,0;0,0;0,0
4071;1;1;6;4071;2013/03/02 00:00:00.000;N;861,4;0,0;0,0;0,0
4072;3;1;4;4072;2013/03/02 00:00:00.000;N;1089,3;0,0;0,0;0,0
4073;2;3;6;4073;2013/03/02 00:00:00.000;N;481,4;0,0;0,0;0,0
4074;3;2;2;4074;2013/03/02 00:00:00.000;N;908,4;0,0;0,0;0,0
4075;2;1;1;4075;2013/03/02 00:00:00.000;N;1003,56;0,0;0,0;0,0
4076;3;3;2;4076;2013/03/02 00:00:00.000;N;619,85;0,0;0,0;0,0
4077;2;1;2;4077;2013/03/02 00:00:00.000;N;862,77;0,0;0,0;0,0
4078;2;3;4;4078;2013/03/02 00:00:00.000;N;780,98;0,0;0,0;0,0
4079;1;3;1;4079;2013/03/02 00:00:00.000;N;722,9;0,0;0,0;0,0
4080;3;3;1;4080;2013/03/02 00:00:00.000;N;914,17;0,0;0,0;0,0
4081;1;2;2;4081;2013/03/02 00:00:00.000;N;734,78;0,0;0,0;0,0
4082;3;1;5;4082;2013/03/02 00:00:00.000;N;1366,8;0,0;0,0;0,0
4083;1;3;5;4083;2013/03/02 00:00:00.000;N;784,1;0,0;0,0;0,0
4084;2;3;3;4084;2013/03/02 00:00:00.000;N;1565,8;0,0;0,0;0,0
4085;2;3;3;4085;2013/03/02 00:00:00.000;N;387,9;0,0;0,0;0,0
4086;2;3;5;4086;2013/03/02 00:00:00.000;N;1280,1;0,0;0,0;0,0
4087;2;2;1;4087;2013/03/02 00:00:00.000;N;1074,87;0,0;0,0;0,0
4088;3;1;3;4088;2013/03/02 00:00:00.000;N;787,52;0,0;0,0;0,0
4089;1;1;1;4089;2013/03/02 00:00:00.000;N;1424,9;0,0;0,0;0,0
4090;1;3;5;4090;2013/03/02 00:00:00.000;N;1213,3;0,0;0,0;0,0
4091;1;3;5;4091;2013/03/02 00:00:00.000;N;942,7;0,0;0,0;0,0
4092;2;2;1;4092;2013/03/02 00:00:00.000;N;697,18;0,0;0,0;0,0
4093;3;1;3;4093;2013/03/02 00:00:00.000;N;927,5;0,0;0,0;0,0
4094;2;3;2;4094;2013/03/02 00:00:00.000;N;490,75;0,0;0,0;0,0
4095;2;1;3;4095;2013/03/02 00:00:00.000;N;1355,87;0,0;0,0;0,0
4096;1;2;1;4096;2013/03/02 00:00:00.000;N;1784,3;0,0;0,0;0,0
4097;3;1;5;4097;2013/03/02 00:00:00.000;N;878,83;0,0;0,0;0,0
4098;3;2;6;4098;2013/03/02 00:00:00.000;N;1519,4;0,0;0,0;0,0
4099;1;2;3;4099;2013/03/02 00:00:00.000;N;748,42;0,0;0,0;0,0
4100;3;1;3;4100;2013/03/02 00:00:00.000;N;781,07;0,0;0,0;0,0
4101;1;3;6;4101;2013/03/02 00:00:00.000;N;513,86;0,0;0,0;0,0
4102;1;1;3;4102;2013/03/02 00:00:00.000;N;1126,9;0,0;0,0;0,0
4103;1;1;4;4103;2013/03/02 00:00:00.000;N;1025,09;0,0;0,0;0,0
4104;3;1;5;4104;2013/03/02 00:00:00.000;N;919,54;0,0;0,0;0,0
4105;3;1;2;4105;2013/03/02 00:00:00.000;N;543,26;0,0;0,0;0,0
4106;3;2;2;4106;2013/03/02 00:00:00.000;N;932,17;0,0;0,0;0,0
4107;3;3;4;4107;2013/03/02 00:00:00.000;N;529,32;0,0;0,0;0,0
4108;2;2;5;4108;2013/02/16 00:00:00.000;N;1035,62;0,0;0,0;0,0
4109;3;2;5;4109;2013/02/16 00:00:00.000;N;993,0;0,0;0,0;0,0
4110;1;3;3;4110;2013/02/16 00:00:00.000;N;888,86;0,0;0,0;0,0
4111;2;1;3;4111;2013/02/16 00:00:00.000;N;773,96;0,0;0,0;0,0
4112;3;2;6;4112;2013/02/16 00:00:00.000;N;838,6;0,0;0,0;0,0
4113;1;2;5;4113;2013/02/16 00:00:00.000;N;1104,7;0,0;0,0;0,0
4114;3;3;1;4114;2013/02/16 00:00:00.000;N;1373,98;0,0;0,0;0,0
4115;3;1;2;4115;2013/02/16 00:00:00.000;N;1540,8;0,0;0,0;0,0
4116;2;2;1;4116;2013/02/16 00:00:00.000;N;1213,74;0,0;0,0;0,0
4117;3;1;2;4117;2013/02/16 00:00:00.000;N;1078,6;0,0;0,0;0,0
4118;2;3;1;4118;2013/02/16 00:00:00.000;N;1258,3;0,0;0,0;0,0
4119;2;3;2;4119;2013/02/16 00:00:00.000;N;1635,7;0,0;0,0;0,0
4120;1;1;3;4120;2013/02/16 00:00:00.000;N;1308,0;0,0;0,0;0,0
4121;3;1;1;4121;2013/02/16 00:00:00.000;N;963,45;0,0;0,0;0,0
4122;3;2;6;4122;2013/02/16 00:00:00.000;N;1167,9;0,0;0,0;0,0
4123;2;3;3;4123;2013/02/16 00:00:00.000;N;802,5;0,0;0,0;0,0
4124;2;2;3;4124;2013/02/16 00:00:00.000;N;1056,0;0,0;0,0;0,0
4125;2;2;1;4125;2013/02/16 00:00:00.000;N;1213,75;0,0;0,0;0,0
4126;2;1;2;4126;2013/02/16 00:00:00.000;N;1084,3;0,0;0,0;0,0
4127;2;2;6;4127;2013/02/16 00:00:00.000;N;1204,73;0,0;0,0;0,0
4128;3;2;1;4128;2013/02/16 00:00:00.000;N;624,29;0,0;0,0;0,0
4129;2;2;5;4129;2013/02/16 00:00:00.000;N;1259,89;0,0;0,0;0,0
4130;3;2;4;4130;2013/02/16 00:00:00.000;N;918,39;0,0;0,0;0,0
4131;1;1;6;4131;2013/02/16 00:00:00.000;N;1443,85;0,0;0,0;0,0
4132;2;1;5;4132;2013/02/16 00:00:00.000;N;805,72;0,0;0,0;0,0
4133;2;1;5;4133;2013/02/16 00:00:00.000;N;1713,03;0,0;0,0;0,0
4134;2;2;3;4134;2013/02/16 00:00:00.000;N;1024,04;0,0;0,0;0,0
4135;1;1;5;4135;2013/02/16 00:00:00.000;N;1728,67;0,0;0,0;0,0
4136;1;2;2;4136;2013/02/16 00:00:00.000;N;1279,84;0,0;0,0;0,0
4137;3;1;6;4137;2013/02/16 00:00:00.000;N;1236,82;0,0;0,0;0,0
4138;1;3;6;4138;2013/02/16 00:00:00.000;N;612,0;0,0;0,0;0,0
4139;1;3;6;4139;2013/02/16 00:00:00.000;N;1704,0;0,0;0,0;0,0
4140;1;1;2;4140;2013/02/16 00:00:00.000;N;975,8;0,0;0,0;0,0
4141;3;1;6;4141;2013/02/16 00:00:00.000;N;1006,7;0,0;0,0;0,0
4142;3;3;6;4142;2013/02/16 00:00:00.000;N;1000,0;0,0;0,0;0,0
4143;1;3;5;4143;2013/02/16 00:00:00.000;N;1146,6;0,0;0,0;0,0
4144;1;3;5;4144;2013/02/16 00:00:00.000;N;786,0;0,0;0,0;0,0
4145;1;3;4;4145;2013/02/16 00:00:00.000;N;619,4;0,0;0,0;0,0
4146;2;1;1;4146;2013/02/16 00:00:00.000;N;691,88;0,0;0,0;0,0
4147;1;1;2;4147;2013/02/16 00:00:00.000;N;1133,91;0,0;0,0;0,0
4148;1;2;1;4148;2013/02/16 00:00:00.000;N;1315,64;0,0;0,0;0,0
4149;2;2;4;4149;2013/02/16 00:00:00.000;N;937,98;0,0;0,0;0,0
4150;3;2;3;4150;2013/02/16 00:00:00.000;N;1390,86;0,0;0,0;0,0
4151;3;3;3;4151;2013/02/16 00:00:00.000;N;1021,7;0,0;0,0;0,0
4152;2;2;2;4152;2013/02/16 00:00:00.000;N;912,9;0,0;0,0;0,0
4153;1;1;3;4153;2013/02/16 00:00:00.000;N;1002,9;0,0;0,0;0,0
4154;2;2;5;4154;2013/02/16 00:00:00.000;N;1510,75;0,0;0,0;0,0
4155;3;2;3;4155;2013/02/16 00:00:00.000;N;885,8;0,0;0,0;0,0
4156;3;1;1;4156;2013/02/16 00:00:00.000;N;1108,0;0,0;0,0;0,0
4157;3;3;6;4157;2013/02/16 00:00:00.000;N;702,8;0,0;0,0;0,0
4158;2;2;4;4158;2013/02/16 00:00:00.000;N;1277,44;0,0;0,0;0,0
4159;3;2;4;4159;2013/02/16 00:00:00.000;N;1407,71;0,0;0,0;0,0
4160;1;2;4;4160;2013/02/16 00:00:00.000;N;1271,0;0,0;0,0;0,0
4161;2;1;4;4161;2013/02/16 00:00:00.000;N;1147,62;0,0;0,0;0,0
4162;3;2;6;4162;2013/02/16 00:00:00.000;N;1411,99;0,0;0,0;0,0
4163;3;1;6;4163;2013/02/16 00:00:00.000;N;606,87;0,0;0,0;0,0
4164;1;1;2;4164;2013/02/16 00:00:00.000;N;1034,2;0,0;0,0;0,0
4165;3;1;6;4165;2013/02/16 00:00:00.000;N;790,08;0,0;0,0;0,0
4166;3;3;1;4166;2013/02/16 00:00:00.000;N;884,0;0,0;0,0;0,0
4167;1;1;6;4167;2013/02/16 00:00:00.000;N;1245,3;0,0;0,0;0,0
4168;2;3;6;4168;2013/02/16 00:00:00.000;N;1274,3;0,0;0,0;0,0
4169;1;1;3;4169;2013/02/16 00:00:00.000;N;663,5;0,0;0,0;0,0
4170;2;2;6;4170;2013/02/16 00:00:00.000;N;962,05;0,0;0,0;0,0
4171;2;3;6;4171;2013/02/16 00:00:00.000;N;971,9;0,0;0,0;0,0
4172;2;1;6;4172;2013/02/16 00:00:00.000;N;653,7;0,0;0,0;0,0
4173;1;3;5;4173;2013/02/16 00:00:00.000;N;1366,1;0,0;0,0;0,0
4174;1;3;5;4174;2013/02/16 00:00:00.000;N;1311,0;0,0;0,0;0,0
4175;3;1;4;4175;2013/02/16 00:00:00.000;N;434,6;0,0;0,0;0,0
4176;1;1;6;4176;2013/02/16 00:00:00.000;N;1237,5;0,0;0,0;0,0
4177;3;2;5;4177;2013/02/16 00:00:00.000;N;741,83;0,0;0,0;0,0
4178;3;1;2;4178;2013/02/16 00:00:00.000;N;616,84;0,0;0,0;0,0
4179;2;2;5;4179;2013/02/16 00:00:00.000;N;1329,98;0,0;0,0;0,0
4180;1;3;5;4180;2013/02/16 00:00:00.000;N;1739,6;0,0;0,0;0,0
4181;3;1;4;4181;2013/02/16 00:00:00.000;N;1031,9;0,0;0,0;0,0
4182;1;3;1;4182;2013/02/16 00:00:00.000;N;1193,85;0,0;0,0;0,0
4183;1;1;2;4183;2013/02/16 00:00:00.000;N;941,12;0,0;0,0;0,0
4184;1;1;5;4184;2013/02/16 00:00:00.000;N;550,0;0,0;0,0;0,0
4185;2;1;5;4185;2013/02/16 00:00:00.000;N;810,0;0,0;0,0;0,0
4186;1;1;2;4186;2013/02/16 00:00:00.000;N;938,6;0,0;0,0;0,0
4187;2;2;4;4187;2013/02/16 00:00:00.000;N;976,74;0,0;0,0;0,0
4188;2;2;4;4188;2013/02/16 00:00:00.000;N;1575,25;0,0;0,0;0,0
